,lat,lon,amenity,name,address,code,place,is_chain,price_level,rating,user_ratings_total,place_id
10,49.2572846,-123.12698190000002,restaurant,de dutch,"3192 Oak St, Vancouver, BC V6H 2L1, Canada",V6H,Vancouver (West Fairview / Granville Island / NE Shaughnessy),True,2.0,4.1,270,ChIJZzB-iupzhlQRCX2r-Q-vRl8
11,49.263332,-123.1329176,fast_food,subway,"1288 W Broadway, Vancouver, BC V6H 3X8, Canada",V6H,Vancouver (West Fairview / Granville Island / NE Shaughnessy),True,1.0,3.3,48,ChIJe9-9wcZzhlQRNV7qp9n8FVM
12,49.2633326,-123.1328362,fast_food,panago,"1266 W Broadway, Vancouver, BC V6H 1G6, Canada",V6H,Vancouver (West Fairview / Granville Island / NE Shaughnessy),True,2.0,3.8,48,ChIJ_UP4wMZzhlQRwq1ClqsejF8
13,49.2445292,-123.1257268,cafe,second cup,"4480 Oak St, Vancouver, BC V6H 3N1, Canada",V6H,Vancouver (West Fairview / Granville Island / NE Shaughnessy),True,2.0,3.4,32,ChIJB_HSLoxzhlQRqYgCBya-CdI
14,49.263365,-123.13429,fast_food,domino's pizza,"1312 W Broadway, Vancouver, BC V6H 1H2, Canada",V6H,Vancouver (West Fairview / Granville Island / NE Shaughnessy),True,1.0,3.7,122,ChIJpekH58ZzhlQR2TxoLoiF2BI
15,49.2637211,-123.1347841,restaurant,boston pizza,"1355 BC-7, Vancouver, BC V6H 4A7, Canada",V6H,Vancouver (West Fairview / Granville Island / NE Shaughnessy),True,2.0,3.8,504,ChIJW2wi48ZzhlQRMrotX09z9xw
16,49.2591796,-123.13890479999999,cafe,bean around the world,"2975 Granville St, Vancouver, BC V6H 3J6, Canada",V6H,Vancouver (West Fairview / Granville Island / NE Shaughnessy),True,1.0,4.2,97,ChIJswS4I79zhlQRP8YOWnUNT4k
17,49.25097529999999,-123.12709050000001,fast_food,subway,"3890 Oak St, Vancouver, BC V6H 2M5, Canada",V6H,Vancouver (West Fairview / Granville Island / NE Shaughnessy),True,1.0,3.6,84,ChIJdVXmEZNzhlQRY-Extl-6pdU
18,49.2515901,-123.12727530000001,cafe,pallet coffee roasters,"3820 Oak St, Vancouver, BC V6H 2M5, Canada",V6H,Vancouver (West Fairview / Granville Island / NE Shaughnessy),True,2.0,4.3,167,ChIJLyyF6VdzhlQRTqik78CqxbI
19,49.124010299999995,-123.18089280000001,cafe,starbucks,"4011 Bayview St, Richmond, BC V7E 0A4, Canada",V7E,Richmond Southwest,True,2.0,4.1,324,ChIJ4zeWA9nhhVQRjL8Xodajpo8
20,49.12421120000001,-123.182955,cafe,waves coffee house,"12251 First Ave, Richmond, BC V7E 3M3, Canada",V7E,Richmond Southwest,True,0.0,3.9,435,ChIJV4SF-9jhhVQR8QA2i-c3hM8
21,49.1332371,-123.158294,fast_food,panago,"6020 Steveston Hwy, Richmond, BC V7E 2K8, Canada",V7E,Richmond Southwest,True,2.0,3.8,68,ChIJrURK8ynghVQRWKspZldLX_s
22,49.279223200000004,-123.1168269,cafe,gong cha,"386 Robson St, Vancouver, BC V6B 2B2, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.8,500,ChIJ81wjen5xhlQR_xzhekzxH30
23,49.280896899999995,-123.1073143,fast_food,mcdonald's,"506 Abbott St, Vancouver, BC V6B 2L1, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.1,684,ChIJfViWMXpxhlQR6op4X183_dY
24,49.2799281,-123.1066781,fast_food,taco time,"63 Keefer Pl, Vancouver, BC V6B 0C9, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.3,44,ChIJ6SNusXtxhlQRvxaJdX2oVB4
25,49.2820949,-123.11650230000001,fast_food,kung fu noodle,"682 Seymour St, Vancouver, BC V6B 3K3, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.5,320,ChIJi61oIX9xhlQRNBXX-WSDgqM
26,49.2764887,-123.11896680000001,fast_food,subway,"1000 Mainland St, Vancouver, BC V6B 6J8, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,4.1,131,ChIJSRSjPdZzhlQRfzwPVqdqCbI
27,49.2789586,-123.1212246,cafe,starbucks,"960 Seymour St, Vancouver, BC V6B 1B4, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.0,77,ChIJY51H7dVzhlQR59u1ucLh2Nc
28,49.2801553,-123.12093109999999,fast_food,pizza garden,"675 Smithe St, Vancouver, BC V6B 2C9, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,4.4,591,ChIJaz-7LX5xhlQRO8DGlXo_cj4
29,49.2792588,-123.1074257,fast_food,uncle fatih's pizza,"638 Abbott St, Vancouver, BC V6B 6N7, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,4.2,543,ChIJxd_xpntxhlQRD6vpF5ut53E
30,49.2793502,-123.1078358,fast_food,freshslice,"623 Abbott St, Vancouver, BC V6B 6B8, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,4.2,265,ChIJ-4Qlp3txhlQRV_NYiTdamnw
31,49.279937200000006,-123.1073562,cafe,starbucks,"2097-88 W Pender St, Vancouver, BC V6B 2L1, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.2,595,ChIJF30GaJtxhlQRpebiBdyh2RQ
32,49.2789073,-123.1221767,fast_food,uncle fatih's pizza,"625 Nelson St, Vancouver, BC V6B 2E5, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,4.3,499,ChIJ06y_lNVzhlQRSFDEQdXHC8Q
33,49.2810223,-123.1189956,restaurant,meat & bread,"625 Robson St, Vancouver, BC V6B 5J3, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,0.0,4.0,100,ChIJxXR-6LdxhlQRBqjRcS5DtQo
34,49.28109,-123.1190968,fast_food,five guys,"635 Robson St, Vancouver, BC V6B 5J3, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.3,2699,ChIJz8KVrH9xhlQRLmjJfMc3Hbc
35,49.283151600000004,-123.1154178,fast_food,a&w,"603 Dunsmuir St, Vancouver, BC V6B 1Y7, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.7,333,ChIJJc1XzHhxhlQR632Bm8zAJ_c
36,49.280793100000004,-123.11919540000001,fast_food,red burrito,"616 Robson St, Vancouver, BC V6B 2B9, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,0.0,4.2,26,ChIJT90ov49zhlQR_udrBE0UjgU
37,49.2838195,-123.11188770000001,cafe,waves coffee,"492 W Hastings St, Vancouver, BC V6B 2Z4, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,4.1,352,ChIJg8oU-HhxhlQRIZKCSINvdrg
38,49.282623,-123.109344,fast_food,meat & bread,"360 Cambie St, Vancouver, BC V6B 2N3, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,4.6,1396,ChIJT7tponlxhlQRXg5AoyEz6lI
39,49.28384370000001,-123.1053674,restaurant,the old spaghetti factory,"53 Water St, Vancouver, BC V6B 1A1, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.4,4834,ChIJEwXWQndxhlQRRKy4phazLq0
40,49.2796325,-123.1078508,cafe,blenz,"603 Abbott St, Vancouver, BC V6B 6B9, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.6,251,ChIJCYc-x4JxhlQR38BhppONKwY
41,49.286088899999996,-123.1163367,cafe,tim hortons,"490 Hornby St, Vancouver, BC V6B 3B2, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.7,293,ChIJyQQqXIJxhlQRIpZGEA9hjmQ
42,49.28223670000001,-123.10920379999999,fast_food,donair dude,"184 W Hastings St, Vancouver, BC V6B 1H2, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,4.3,313,ChIJSRp_m3lxhlQRfn0y9OYZGKo
43,49.2832205,-123.11552569999999,cafe,tim hortons,"603 Seymour St, Vancouver, BC V6B 1Y7, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.5,300,ChIJfe2sYHhxhlQR6YR9clFor1Y
44,49.282988399999994,-123.1156531,cafe,starbucks,"600 Dunsmuir St, Vancouver, BC V6B 1Y6, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,3.9,208,ChIJZQfRzHhxhlQRYJ2EH_F_4S4
45,49.2823756,-123.10848590000002,fast_food,subway,"139 W Hastings St, Vancouver, BC V6B 1H4, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.6,142,ChIJDQmomnlxhlQRWn0uyxtCBA0
46,49.2810287,-123.118654,cafe,blenz coffee,"767 BC-99, Vancouver, BC V6B 5J3, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.7,85,ChIJ04T0_35xhlQRGV-Mf61c1HQ
47,49.2785018,-123.11562930000001,fast_food,subway,"260 Robson St, Vancouver, BC V6B 6A1, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.2,91,ChIJc1Pqy31xhlQRgxkf-lYVYZs
48,49.2841391,-123.1142912,fast_food,burger king,"620 W Pender St, Vancouver, BC V6B 1V8, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.2,506,ChIJd-pyYitxhlQRN45BuXD8nGA
49,49.274665,-123.122111,cafe,starbucks,"1185 Mainland St, Vancouver, BC V6B 2S2, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.0,162,ChIJJXe54NZzhlQRblmDfqR4_4I
50,49.2827611,-123.10964809999999,restaurant,nuba,"205 W Hastings St, Vancouver, BC V6B 1H7, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.4,2056,ChIJ9aoKpHlxhlQRAH-J_yYq6Oc
51,49.2825011,-123.1092466,cafe,bean around the world,"163 W Hastings St #507, Vancouver, BC V6B 1H5, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,4.1,172,ChIJdZQzmXlxhlQRDurSjzutTlI
52,49.275089200000004,-123.12275829999999,restaurant,cactus club cafe,"357 Davie St, Vancouver, BC V6B 1R2, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.2,1203,ChIJTazswtZzhlQRuZas9GX26-I
53,49.275785600000006,-123.12110990000002,cafe,blenz coffee,"338 Helmcken St, Vancouver, BC V6B 6C5, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,4.1,264,ChIJs89TXtZzhlQRUrpn9ctIKAI
54,49.276561799999996,-123.1193697,restaurant,the keg steakhouse + bar - yaletown,"1013 Mainland St, Vancouver, BC V6B 5P9, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,3.0,4.4,1619,ChIJq69lPtZzhlQROZR50xKXYQw
55,49.2860028,-123.1124564,fast_food,chronic tacos,"34-601 W Cordova St, Vancouver, BC V6B 1G1, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,0.0,4.4,193,ChIJHcapD3lxhlQR-9MjgPVyzJc
56,49.2798631,-123.11778059999999,fast_food,chopped leaf,"488 Robson St, Vancouver, BC V6B 2B7, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.1,182,ChIJHwJZXX5xhlQRo8f-rUFmQ0M
57,49.2844631,-123.1134341,cafe,starbucks,"433 Seymour St, Vancouver, BC V6B 3H5, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.0,91,ChIJh-tgjHhxhlQRxycwXAsJhec
58,49.2850471,-123.1120652,cafe,tim hortons,"300 Seymour St, Vancouver, BC V6B 4N5, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.5,300,ChIJfe2sYHhxhlQR6YR9clFor1Y
59,49.2831781,-123.1044747,fast_food,vera's burger shack,"213 Carrall St, Vancouver, BC V6B 2J2, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.3,602,ChIJP0uoutRzhlQRZ3p1bV9B9AQ
60,49.279773299999995,-123.11307659999999,pub,browns social house,"695 Cambie St, Vancouver, BC V6B 0K9, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.2,105,ChIJlaKJf8VxhlQRYX-hK12W-6Q
61,49.279597100000004,-123.11741509999999,fast_food,orange julius,"436 Robson St, Vancouver, BC V6B 0H3, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.9,83,ChIJazDqZX5xhlQRd_4C0jziNZE
62,49.2796191,-123.11748100000001,fast_food,a&w,"450 Robson St, Vancouver, BC V6B 0H3, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.9,218,ChIJfWfmZX5xhlQRkE-hZ2O4WfA
63,49.2814612,-123.10517069999999,pub,darby's,"16 W Hastings St, Vancouver, BC V6B 1G4, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.1,680,ChIJd39NtFJyhlQRftNotHz3Nxo
64,49.2827821,-123.10796200000001,cafe,jj bean,"146 W Cordova St, Vancouver, BC V6B 0G9, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.3,256,ChIJw6qrlHlxhlQRfeFfdXtZ3Tc
65,49.28402670000001,-123.1122692,cafe,blenz coffee,"720-510 W Hastings St, Vancouver, BC V6B 1L8, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.9,364,ChIJ2wBBYoJxhlQR-HM6cMdCQHg
66,49.2767389,-123.1252348,cafe,starbucks,"605 Davie St, Vancouver, BC V6B 3N3, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.0,226,ChIJE5NJGNRzhlQRiP4RrOR_-pA
67,49.28391420000001,-123.11235729999999,fast_food,subway,"510 W Hastings St #110, Vancouver, BC V6B 1L8, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.3,25,ChIJMU_i9nhxhlQRLxyj6rj1S00
68,49.27838300000001,-123.1149456,cafe,waves coffee house,"211 Robson St, Vancouver, BC V6B 0E8, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,0.0,4.1,242,ChIJ5bEwzH1xhlQRF270dAqAJ-M
69,49.2802313,-123.1103114,restaurant,fatburger,"111 Dunsmuir St, Vancouver, BC V6B 6A3, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.2,508,ChIJ6Y718HtxhlQR7vrOVOD5cBc
70,49.2792636,-123.10784640000001,fast_food,subway,"663 Abbott St, Vancouver, BC V6B 6N7, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.9,169,ChIJy1NLoHtxhlQR428JbHzCHN0
71,49.2809701,-123.10783400000001,cafe,tim hortons,"108 W Pender St, Vancouver, BC V6B 0K4, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.7,656,ChIJfe2sYHhxhlQRtW9a0T_FIcg
72,49.2759195,-123.1245551,restaurant,nuba,"1225 Richards St, Vancouver, BC V6B 3G3, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.3,877,ChIJZZP6HNRzhlQRTgKreAfu7O4
73,49.2753352,-123.1237311,fast_food,menchie's frozen yogourt,"412 Davie St, Vancouver, BC V6B 2G3, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.1,92,ChIJk6v8vtZzhlQRLStdbINnO8w
74,49.282070000000004,-123.1137317,cafe,jj bean,"425 Dunsmuir St, Vancouver, BC V6B 1X4, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.4,185,ChIJT64SLnlxhlQRPypoGeuUpuI
75,49.279921200000004,-123.1178938,cafe,starbucks,"498 Robson St, Vancouver, BC V6B 2B5, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.1,158,ChIJN1Xnen5xhlQR__B_xtnv7Sc
76,49.282833000000004,-123.1154195,restaurant,peaceful restaurant,"588 Dunsmuir St, Vancouver, BC V6B 1Y1, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,0.0,3.8,612,ChIJoQSm0nhxhlQR-bxS7clqG0o
77,49.285758,-123.1116688,cafe,starbucks,"Waterfront Station, 601 W Cordova St, Vancouver, BC V6B 1G1, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,3.5,71,ChIJcdHfbXhxhlQRnIVHGs0BsKk
78,49.27928170000001,-123.1169322,cafe,starbucks,"388 Robson St, Vancouver, BC V6B 2B2, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.1,270,ChIJh68ee35xhlQRR3fDNbqMlO4
79,49.2772564,-123.11873729999999,cafe,starbucks,"987 Mainland St, Vancouver, BC V6B 1T2, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.1,138,ChIJqQSJGNZzhlQRfQVF-XsnxBQ
80,49.2768092,-123.11483429999998,cafe,starbucks,"858 Beatty St #210, Vancouver, BC V6B 1C1, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.1,234,ChIJc8DKoX1xhlQRo2ztDAxATTA
81,49.27949270000001,-123.1143598,restaurant,triple o’s,"700 Hamilton St, Vancouver, BC V6B 2R5, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,0.0,4.0,361,ChIJEebhoX5xhlQRjEN4nPTvsSc
82,49.2788511,-123.11568909999998,fast_food,mcdonald's,"211-275 Robson St, Vancouver, BC V6B 0E7, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.6,968,ChIJfViWMXpxhlQRj0cpNr0uTvo
83,49.2741294,-123.121871,fast_food,jugo juice,"202 Davie St, Vancouver, BC V6B 5Z4, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,3.8,36,ChIJpw8xB9dzhlQRn3G5v-k5DJY
84,49.27403620000001,-123.12225749999999,fast_food,subway,"1211 Pacific Blvd, Vancouver, BC V6B 4Y9, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.8,65,ChIJbffmJtdzhlQRaG6duBX7QVs
85,49.2740162,-123.12234299999999,fast_food,dq orange julius,"1223 Pacific Blvd, Vancouver, BC V6B 5X8, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,4.0,1,ChIJKR18RX9xhlQRlgAQtYNRm3Q
86,49.2858989,-123.1122871,fast_food,a&w,"34-601 W Cordova St, Vancouver, BC V6B 1G1, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.8,525,ChIJ-7BJQX9xhlQR-vHYJge7GzM
87,49.2859088,-123.1119662,fast_food,subway,"34-601 W Cordova St, Vancouver, BC V6B 1G1, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,1.0,3.5,64,ChIJLTqNqnBxhlQRegL834r5nBo
88,49.2858583,-123.1118595,cafe,jugo juice,"34-601 W Cordova St, Vancouver, BC V6B 1G1, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,3.4,24,ChIJ9QvgbXhxhlQRRWFfpLis-6A
89,49.2745255,-123.1224197,cafe,caffé artigiano,"302 Davie St, Vancouver, BC V6B 5Z6, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.0,107,ChIJ0e4q3NZzhlQR9C7o_5nOzdA
90,49.2843874,-123.1086358,cafe,starbucks,"235 Water St, Vancouver, BC V6B 1A7, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,3.9,267,ChIJVQI4LXhxhlQRwLZYaz6MwK4
91,49.2819109,-123.1135011,restaurant,white spot,"405 Dunsmuir St, Vancouver, BC V6B 1X4, Canada",V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),True,2.0,4.2,1231,ChIJmYqZ03hxhlQR6ClQDmSeZZ8
92,49.2657244,-123.24309709999999,fast_food,red burrito,"2192 Western Pkwy, Vancouver, BC V6T 1W6, Canada",V6T,Vancouver (UBC),True,1.0,3.3,58,ChIJpcfR_MdyhlQRh5p29ytHm4c
93,49.2661113,-123.24208610000001,fast_food,pita pit,"5717 Dalhousie Rd, Vancouver, BC V6T 1T5, Canada",V6T,Vancouver (UBC),True,1.0,4.1,117,ChIJJfNy8sdyhlQRHfHUtd4dgL8
94,49.2656284,-123.2543584,cafe,tim hortons,"2033 Main Mall, Vancouver, BC V6T 1Z2, Canada",V6T,Vancouver (UBC),True,1.0,3.4,110,ChIJaVgq5MtyhlQRhGixrme65Qg
95,49.2656704,-123.25427260000001,fast_food,pizza pizza,"2033 Main Mall, Vancouver, BC V6T 1Z2, Canada",V6T,Vancouver (UBC),True,0.0,0.0,0,ChIJY8OqLLRyhlQR_kfZqH97uvE
96,49.2658558,-123.2544402,restaurant,triple o's,"6326 Agricultural Rd, Vancouver, BC V6T 1Z2, Canada",V6T,Vancouver (UBC),True,0.0,3.5,409,ChIJv7zyg7ZyhlQRkP6Z9PdQiGg
97,49.260186299999994,-123.24839720000001,fast_food,tim hortons,"2130 Sopron Ln, Vancouver, BC V6T 1Z4, Canada",V6T,Vancouver (UBC),True,1.0,3.5,301,ChIJ5UuDwMtyhlQRa2nfU9eAqRQ
98,49.253994,-123.23535459999998,restaurant,togo sushi,"3380 Shrum Lane, Vancouver, BC V6T 1W5, Canada",V6T,Vancouver (UBC),True,0.0,3.5,114,ChIJU21jMChzhlQRI7sOcRkhqfM
99,49.26521760000001,-123.25078219999999,cafe,starbucks,"2125 E Mall, Vancouver, BC V6T 2A1, Canada",V6T,Vancouver (UBC),True,2.0,3.5,56,ChIJG1K6JcpyhlQRJgKamiMM1Ow
100,49.254194,-123.2360217,restaurant,neptune chinese kitchen,"3337 Shrum Lane, Vancouver, BC V6T 1W5, Canada",V6T,Vancouver (UBC),True,2.0,2.8,255,ChIJX9lWc9FyhlQRo_l2A4pcjsc
101,49.2658614,-123.24279479999998,cafe,starbucks,"5763 Dalhousie Rd, Vancouver, BC V6T 1W4, Canada",V6T,Vancouver (UBC),True,2.0,4.1,144,ChIJ9w0d5cdyhlQRlLVrcHx5huc
102,49.266369399999995,-123.24680959999999,cafe,j j bean,"6005 University Blvd, Vancouver, BC V6T 2B8, Canada",V6T,Vancouver (UBC),True,2.0,4.3,205,ChIJ0SSZ9rtyhlQR5VwRIYnbsvA
103,49.266267,-123.2473433,fast_food,uncle fatih's pizza,"6045 University Blvd, Vancouver, BC V6T, Canada",V6T,Vancouver (UBC),True,0.0,4.3,239,ChIJ7e-Q5edzhlQRvsdYZSw6C4Y
104,49.267402000000004,-123.24959640000002,fast_food,subway,"6100 Student Union Blvd, Vancouver, BC V6T 2B9, Canada",V6T,Vancouver (UBC),True,0.0,3.8,4,ChIJL-rEBbdyhlQRMJ66CJEI7Po
105,49.2673302,-123.24975459999999,fast_food,booster juice,"6100 Student Union Blvd, Vancouver, BC V6T 2B9, Canada",V6T,Vancouver (UBC),True,2.0,1.7,34,ChIJK-rEBbdyhlQRQ7xvCpCZDHQ
106,49.26727070000001,-123.24992900000001,cafe,starbucks,"6100 Student Union Blvd, Vancouver, BC V6T 2B9, Canada",V6T,Vancouver (UBC),True,2.0,2.0,45,ChIJW592rzdzhlQROlT-q3Ecc3w
107,49.2612715,-123.2465592,cafe,starbucks,"104 E Mall, Vancouver, BC V6T, Canada",V6T,Vancouver (UBC),True,2.0,4.0,274,ChIJkawlZslyhlQRLnI-LMR1EZY
108,49.2610518,-123.24822350000001,restaurant,pacific poke,"Hugh Dempster Pavilion, 6245 Agronomy Rd, Vancouver, BC V6T 1Z4, Canada",V6T,Vancouver (UBC),True,0.0,0.0,0,ChIJbVwu2MtyhlQRdv7ZqCrdEwU
